16076, -3924, -3612, -132,15864, -3884, -3316, -130,16136, -3944, -3412, -130,15972, -4500, -3672, -129,15584, -2976, -5180, -150,13912, -3876, -9316, -157,10376, -4940, -12652, -158,8292, -7232, -14352, -153,10284, -8888, -14480, -148,8600, -8424, -13616, -148
16112, -4860, -3552, -126,15884, -4640, -3684, -128,16172, -3764, -3708, -134,15876, -3332, -3364, -135,16440, -2972, -4612, -147,14712, -2992, -7308, -157,10936, -7304, -8452, -139,12508, -9584, -11124, -139,10184, -8512, -10772, -141,13688, -3964, -13856, -164
16376, -4620, -3184, -124,15696, -5572, -3204, -119,16044, -4204, -3524, -129,15968, -4080, -3128, -127,16208, -4540, -3612, -128,16452, -2620, -5396, -154,14204, -5444, -7196, -142,13228, -5080, -9556, -152,8736, -6924, -12140, -150,11584, -9580, -13132, -143
16824, -5124, -3108, -121,15580, -4380, -2272, -117,16600, -4792, -2704, -119,15904, -4412, -3060, -124,16400, -4804, -3524, -126,16256, -2136, -3820, -150,14712, -4980, -5512, -137,13308, -7532, -7304, -134,12444, -8128, -8608, -136,11340, -8120, -9160, -138
15456, -6560, -4512, -124,14788, -5856, -4604, -128,15880, -4780, -4712, -134,15480, -2896, -4300, -146,14872, -3792, -7332, -152,10828, -7336, -8908, -140,11328, -5224, -10884, -154,7892, -9764, -13600, -144,11016, -8668, -15032, -150,7452, -7216, -13536, -151
16204, -4708, -2084, -113,16608, -4540, -2188, -115,16684, -2760, -1792, -122,17500, -304, -1912, -170,14880, -4280, -5144, -140,14280, -5556, -9776, -150,9880, -7152, -9756, -143,10420, -7888, -12184, -147,10952, -7340, -13920, -152,10240, -12240, -12752, -136
15988, -3908, -1336, -108,16884, -2864, -1848, -122,16468, -1360, -1228, -132,17532, -1068, -1988, -151,14232, -4604, -5268, -138,14524, -6272, -6368, -135,13888, -7980, -6380, -128,14624, -7384, -8592, -139,13508, -8624, -8516, -134,15920, -5560, -8628, -147
16712, -3428, -1544, -114,16504, -3252, -1504, -114,17312, -468, -1400, -161,15868, -2488, -2524, -135,14848, -5484, -6012, -137,13384, -7768, -5900, -127,13964, -6776, -8212, -140,13956, -4992, -10044, -153,12740, -8456, -10736, -141,13712, -6044, -10860, -150
15920, -4204, -760, -100,16800, -3104, -1364, -113,16364, -1836, -880, -115,16972, -1152, -1204, -136,15684, -2152, -4656, -155,13420, -9536, -5988, -122,14564, -6560, -7492, -138,13576, -7268, -8880, -140,13040, -8308, -8648, -136,13472, -8752, -6516, -126
16152, -4124, -2844, -124,15780, -4232, -3060, -125,16724, -3256, -3144, -133,16848, -1452, -2968, -153,16676, -2088, -5780, -160,12264, -8980, -5852, -123,13248, -6912, -7960, -139,13232, -7500, -8632, -139,12100, -8948, -9808, -137,13240, -8096, -9444, -139
15924, -5052, -1684, -108,16276, -4792, -1556, -107,16472, -3152, -1872, -120,16028, -3996, -2312, -120,13904, -7200, -4032, -119,14220, -7964, -6076, -127,13412, -8264, -7508, -132,13840, -5224, -9968, -152,13752, -7244, -10544, -145,11776, -9192, -11360, -141
16088, -6464, -1012, -98,16100, -6484, -848, -97,15968, -6036, -576, -95,16040, -3764, -580, -98,15416, -4040, -872, -102,14664, -2084, -6536, -162,13900, -6664, -11644, -150,12612, -10304, -11484, -138,14152, -5360, -10556, -153,14632, -3376, -9740, -160
15624, -5896, -1792, -106,15836, -5208, -1960, -110,16308, -3068, -2452, -128,14568, -5456, -4216, -127,15424, -5436, -8172, -146,11512, -8880, -8568, -133,13548, -8148, -9408, -139,11844, -6856, -10028, -145,14484, -5656, -10148, -150,13604, -5224, -8384, -148
15952, -5504, -432, -94,16044, -5244, -820, -98,16260, -4192, -972, -103,15768, -3860, -2260, -120,14876, -7732, -4968, -122,14720, -7520, -6244, -129,13840, -8400, -5128, -121,16000, -6276, -8020, -141,14328, -6256, -6580, -136,14976, -7616, -6836, -131
16672, -3956, -1188, -106,16644, -2460, -1436, -120,15428, -4132, -3228, -127,14628, -7220, -5332, -126,14204, -4516, -7356, -148,14488, -6784, -8596, -141,12620, -9432, -7196, -127,14644, -7164, -8716, -140,14468, -5588, -8752, -147,14564, -5392, -7288, -143
